,id,food_complexity,num_ingredients,serving_setting,expected_cost,related_movie,paired_drink,associated_people,hot_sauce_level,Label
883,414710,3,7.0,"Week day lunch,Weekend lunch,At a party,Late night snack",2.5,The Garfield Movie,pepsi,"Parents,Friends",A moderate amount (medium),Pizza
884,629985,3,10.0,"Week day lunch,Weekend lunch,At a party",3.0,Pirates of the Caribbean: The Curse of the Black Pearl,pepsi,Strangers,A lot (hot),Pizza
885,523128,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",9.0,This Is the End,sprite,"Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza
886,727410,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",25.0,The Karate Kid,water,Friends,A little (mild),Pizza
887,616457,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Goodfellas,coke,"Friends,Teachers",A little (mild),Pizza
888,206487,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,Ratatouille,soft drink,"Siblings,Friends,Teachers",A little (mild),Pizza
889,68949,2,7.5,"Weekend dinner,At a party",14.5,Teenage Mutant Ninja Turtles,soda,"Siblings,Friends",A little (mild),Pizza
890,419835,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,Cloudy with a Chance of Meatballs,coke,"Siblings,Friends,Strangers",none,Pizza
891,745732,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",16.0,ready player one,cola,Strangers,none,Pizza
892,543739,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,Teenage Mutant Ninja Turtles,coke,"Siblings,Friends",none,Pizza
893,410380,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,Your Friendly Neighborhood Spider-Man,soda,"Parents,Friends,Teachers",none,Pizza
894,385307,4,8.0,"Weekend dinner,At a party",3.0,Teenage Mutant Ninja Turtles,coke,Friends,none,Pizza
895,634566,4,8.0,Weekend dinner,15.0,The Gentlemen,cocktail,Friends,none,Pizza
896,625818,1,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.95,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,coca-cola,Friends,A little (mild),Pizza
897,631164,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.5,rattatouie,water,Strangers,A little (mild),Pizza
898,603130,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,The Godfather,pepsi,"Friends,Teachers",none,Pizza
899,229211,3,5.0,"Week day lunch,Week day dinner,At a party,Late night snack",5.0,Pulp Fiction,canada dry,"Parents,Friends",A little (mild),Pizza
900,626849,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Teenage Mutant Ninja Turtles,pop,"Siblings,Friends",none,Pizza
901,634650,2,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,Spider-Man,coke,"Siblings,Friends",A moderate amount (medium),Pizza
902,632125,3,5.0,"Week day dinner,Weekend dinner,At a party,Late night snack",3.0,Cloudy with a Chance of Meatballs,sprite,"Friends,Teachers",none,Pizza
903,626812,2,7.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",20.0,A Minecraft Movie,ice tea,Friends,none,Pizza
904,631109,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",3.25,gilmore girls,sprite,"Siblings,Friends",none,Pizza
905,716766,2,7.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,Spider-Man,coca-cola,Friends,none,Pizza
906,494103,3,8.0,"Week day dinner,Weekend dinner,At a party,Late night snack",5.0,Teenage Mutant Ninja Turtles,cola,Friends,A moderate amount (medium),Pizza
907,628102,2,3.0,"Week day dinner,Weekend lunch,At a party",4.0,Happy Gilmore,water,"Parents,Siblings,Friends",A little (mild),Pizza
908,634683,3,5.0,"Week day lunch,At a party,Late night snack",3.0,Ratatouille,coke,"Siblings,Friends",none,Pizza
909,517774,2,5.0,"Weekend lunch,At a party",6.0,Inception,sprite,Friends,A little (mild),Pizza
910,408898,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.0,Spider-Man 2,water,"Parents,Siblings,Friends",A little (mild),Pizza
911,603189,3,6.0,"At a party,Late night snack",4.0,Back in Action,diet coke,"Siblings,Friends,Teachers",A moderate amount (medium),Pizza
912,606857,2,4.0,"Week day lunch,Weekend lunch,At a party",3.5,Teenage Mutant Ninja Turtles,coke,Friends,A moderate amount (medium),Pizza
913,523080,2,4.0,"Weekend lunch,Weekend dinner,At a party",3.0,MasterChef USA,soda,Friends,none,Pizza
914,631014,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,Spider-Man 2,fanta,Parents,none,Pizza
915,503957,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",11.0,Home Alone,coke,Friends,I will have some of this food item with my hot sauce,Pizza
916,524890,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,Spider-Man 2,sprite,"Siblings,Friends",none,Pizza
917,717411,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",3.0,Italian Movie,soft drink,Strangers,A little (mild),Pizza
918,525311,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Die Hard,soda,"Parents,Siblings",A little (mild),Pizza
919,630967,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,The Social Network,wine,"Friends,Strangers",A little (mild),Pizza
920,604969,2,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,The NeverEnding Story,soda,"Parents,Siblings,Friends",A moderate amount (medium),Pizza
921,524480,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,The Maze Runner,mountain dew,Friends,none,Pizza
922,630121,3,15.0,"Week day lunch,Weekend dinner,At a party",5.0,Home Alone,soft drink,"Siblings,Friends,Teachers",A lot (hot),Pizza
923,629615,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,El Diario De Un Chico En Apuros 2: Las Reglas De Rodrick,sprite,"Parents,Siblings,Friends",A lot (hot),Pizza
924,634977,5,4.0,"Week day lunch,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,Spider-Man 2,cola,"Parents,Siblings,Friends",none,Pizza
925,630823,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,Transformers,coke,"Siblings,Friends",none,Pizza
926,632228,2,5.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.5,Teenage Mutant Ninja Turtles,coke,"Siblings,Friends",A lot (hot),Pizza
927,504548,2,4.0,"Week day lunch,Weekend lunch,At a party,Late night snack",5.0,Spider-Man 2,coca-cola,"Friends,Teachers",none,Pizza
928,522477,4,9.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,malena,coke,"Siblings,Friends,Teachers,Strangers",none,Pizza
929,523461,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",3.0,Spider-Man,soda,"Parents,Siblings,Friends",none,Pizza
930,312640,4,4.666666666666667,"Week day lunch,Week day dinner,Weekend dinner,At a party",12.666666666666666,Anchorman: The Legend of Ron Burgundy,coke,Friends,none,Pizza
931,854745,3,4.0,"Week day lunch,Weekend lunch,At a party,Late night snack",5.0,Friends,soda,Friends,A moderate amount (medium),Pizza
932,711854,2,6.0,"Week day lunch,Weekend dinner,At a party,Late night snack",23.0,Zootopia,coke,Friends,A moderate amount (medium),Pizza
933,739254,4,7.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,Home Alone,sprite,Friends,none,Pizza
934,621555,3,5.333333333333333,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",17.0,I Don't Watch TV,ice tea,Friends,A lot (hot),Pizza
935,602482,3,4.5,"Weekend lunch,Weekend dinner,At a party",5.0,minions: rise of gru,soda,"Friends,Teachers",none,Pizza
936,630416,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.666666666666667,ratatouille,water,"Parents,Siblings,Friends,Teachers,Strangers",I will have some of this food item with my hot sauce,Pizza
937,505458,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,ratatouille,soft drink,Friends,none,Pizza
938,296589,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.5,The Terminator,water,Friends,A little (mild),Pizza
939,604826,3,6.0,"Week day lunch,Weekend lunch,At a party,Late night snack",3.5,Listener Dan About Home Alone Christmas Movie,water,Friends,none,Pizza
940,387820,4,5.5,Weekend lunch,,Men in Black,diet coke,Teachers,A little (mild),Pizza
941,603612,4,7.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Teenage Mutant Ninja Turtles,water,"Parents,Strangers",none,Pizza
942,712252,4,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,Cloudy with a Chance of Meatballs,coke,"Siblings,Friends",none,Pizza
943,742226,4,3.0,"Week day lunch,Weekend lunch,At a party",7.5,Teenage Mutant Ninja Turtles,soda,"Siblings,Friends",none,Pizza
944,712771,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Green Book,orange juice,Parents,none,Pizza
945,746466,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",24.0,The Da Vinci Code,ginger ale,"Siblings,Friends",A little (mild),Pizza
946,601737,4,5.0,"Weekend lunch,At a party,Late night snack",5.0,Mission: Impossible - Rogue Nation/Vacation/Unexpected/Smosh: The Movie,coke,Friends,A little (mild),Pizza
947,631902,2,3.0,"Week day lunch,Week day dinner,Weekend dinner,At a party",4.0,Your Friendly Neighborhood Spider-Man,soda,"Parents,Friends,Teachers",A little (mild),Pizza
948,312320,5,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.0,ninja turtle,coke,"Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza
949,519986,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,"Crazy, Stupid, Love.",coke,"Friends,Strangers",A little (mild),Pizza
950,626771,2,6.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.6666666666666665,little italy,diet coke,"Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza
951,407257,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,Teenage Mutant Ninja Turtles,pop,"Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza
952,626883,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.5,The Hunger Games,water,Friends,none,Pizza
953,727339,3,5.0,"Week day lunch,Weekend lunch,Weekend dinner,At a party",8.0,Cloudy with a Chance of Meatballs,sprite,"Friends,Strangers",none,Pizza
954,631448,4,4.5,"Week day dinner,Weekend lunch,Weekend dinner,At a party",4.5,Ratatouille,pepsi,"Parents,Siblings,Friends,Teachers",A lot (hot),Pizza
955,634885,3,5.0,"Week day lunch,Weekend lunch,At a party",4.0,Luca,water,Friends,none,Pizza
956,619932,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,New York Yankees (the Movie),soda,"Teachers,Strangers",A little (mild),Pizza
957,601986,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.225,Home Alone,milk,Friends,A little (mild),Pizza
958,631141,4,4.666666666666667,"Week day lunch,Weekend dinner,At a party,Late night snack",4.0,Home Alone,pepsi,"Friends,Strangers",none,Pizza
959,631069,4,12.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,Home Alone,pepsi,Friends,A moderate amount (medium),Pizza
960,634508,4,7.0,"Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack",3.0,Grown Ups,coke,"Siblings,Friends",A little (mild),Pizza
961,206744,2,6.5,"Weekend dinner,At a party",5.0,Spider-Man 2,coke,"Parents,Siblings,Friends",none,Pizza
962,498213,3,5.0,"At a party,Late night snack",2.1,none,diet coke,Friends,A little (mild),Pizza
963,627496,3,8.0,"Weekend lunch,Weekend dinner,At a party",4.25,Home Alone,coke,"Parents,Siblings,Friends",A little (mild),Pizza
964,629659,1,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.0,Toy Story,none,"Friends,Strangers",A lot (hot),Pizza
965,630190,2,5.0,"Week day lunch,Weekend lunch,At a party,Late night snack",3.0,godfather,iced tea,"Parents,Friends",none,Pizza
966,401586,3,10.0,"Week day lunch,At a party,Late night snack",3.5,Home Alone,diet coke,Friends,A moderate amount (medium),Pizza
967,629263,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,Teenage Mutant Ninja Turtles,pepsi,"Parents,Siblings,Friends",A little (mild),Pizza
968,631678,2,5.0,"Week day lunch,Weekend dinner,At a party,Late night snack",5.0,Transformers,coke,Friends,none,Pizza
969,411681,2,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,Spider-Man: Audio Commentary with Actor Tobey Maguire and J.K. Simmons,pop,Friends,none,Pizza
970,518733,2,5.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Spider-Man 2,coke,"Parents,Siblings,Friends",A lot (hot),Pizza
971,630378,3,8.5,"Week day lunch,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Home Alone 2: Lost in New York,pepsi,Friends,A moderate amount (medium),Pizza
972,631142,3,5.0,"Week day dinner,Weekend lunch,At a party,Late night snack",5.0,Your Friendly Neighborhood Spider-Man,ginger ale,"Friends,Teachers",A little (mild),Pizza
973,519976,3,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,goodfellas,water,"Parents,Siblings,Friends,Teachers",none,Pizza
974,604991,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Toy Story,ginger ale,"Parents,Teachers,Strangers",A little (mild),Pizza
975,522483,4,3.0,"Weekend dinner,At a party",10.0,A Minecraft Movie,water,Friends,none,Pizza
976,629723,2,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",8.0,Wayne's World,diet coke,Friends,none,Pizza
977,387522,5,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,Teenage Mutant Ninja Turtles,cola,"Friends,Strangers",A little (mild),Pizza
978,613484,5,8.0,"Week day lunch,Weekend lunch",3.0,Avengers: Endgame,coke,Friends,A lot (hot),Pizza
979,388729,5,7.8,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,ratatouille,tea,Friends,none,Pizza
980,494373,1,5.5,"Weekend dinner,At a party",17.5,Cloudy with a Chance of Meatballs,coke,"Friends,Strangers",none,Pizza
981,630977,4,6.0,At a party,12.5,A Minecraft Movie,pop,Friends,none,Pizza
982,621982,3,5.0,Week day lunch,10.0,The Last Black Man in San Francisco,coke,Friends,A moderate amount (medium),Pizza
983,605537,3,6.0,"Week day lunch,Weekend lunch,At a party",8.0,Ratatouille,diet coke,Friends,none,Pizza
984,607073,3,3.5,"Week day dinner,Weekend dinner",3.5,Spetsyfichni typy komunikatsiyi u mizhnarodnykh informatsiynykh ta kulturnih vidnosynakh: Ukrayinskiy vymir universalnogo kodu kultovogo kino,pop,Friends,A little (mild),Pizza
985,624443,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,Teenage Mutant Ninja Turtles,soda,Parents,none,Pizza
986,718089,3,6.0,"Weekend dinner,At a party,Late night snack",5.0,Toy Story,coke,"Friends,Teachers",A little (mild),Pizza
987,622727,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.3333333333333335,Home Alone,coca-cola,"Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza
988,609617,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,Breaking Bad,cola,"Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza
989,526064,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.5,Teenage Mutant Ninja Turtles,soda,"Friends,Teachers",A little (mild),Pizza
990,609179,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Teenage Mutant Ninja Turtles,coke,"Parents,Siblings,Friends",A moderate amount (medium),Pizza
991,627638,2,4.666666666666667,"Week day lunch,Weekend lunch,At a party",4.0,Teenage Mutant Ninja Turtles,iced tea,"Parents,Siblings",none,Pizza
992,411117,2,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",6.0,Do the Right Thing,coca-cola,"Parents,Siblings",none,Pizza
993,634430,3,4.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",3.0,Deadpool & Wolverine,pepsi,Strangers,none,Pizza
994,631711,3,3.0,"Week day lunch,Weekend lunch,At a party,Late night snack",10.0,Ratatouille,coke,"Parents,Siblings,Friends,Teachers,Strangers",A lot (hot),Pizza
995,606010,3,3.3333333333333335,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.6666666666666665,breaking bad,water,"Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza
996,631436,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",3.2,cloudy with a chance of meatballs,pepsi,"Parents,Siblings,Friends",none,Pizza
997,633712,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Spider-Man 2,water,"Parents,Siblings,Friends",none,Pizza
998,609556,3,7.0,"Week day lunch,Weekend dinner,At a party,Late night snack",5.0,Ratatouille,coke,"Friends,Teachers",A lot (hot),Pizza
999,520090,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Space Jam,coca-cola,"Friends,Strangers",A little (mild),Pizza
1000,602234,2,4.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.5,shrek,chocolate milk,"Siblings,Friends",A little (mild),Pizza
1001,741592,3,12.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.99,Home Alone,soda,"Siblings,Friends",none,Pizza
1002,628547,3,9.0,"Week day dinner,Weekend dinner,At a party,Late night snack",5.0,Ratatouille,cola,"Friends,Teachers",A little (mild),Pizza
1003,501513,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,Friends,tea,Friends,A moderate amount (medium),Pizza
1004,630929,3,6.0,"Weekend dinner,At a party",2.0,Spider-Man,soda,"Siblings,Friends",none,Pizza
1005,617379,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,The SpongeBob SquarePants Movie,none,Teachers,A moderate amount (medium),Pizza
1006,617310,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.99,The Italian Job,coca-cola,"Siblings,Friends",none,Pizza
1007,495424,3,5.0,"Week day lunch,At a party",5.0,Ratatouille,canada dry,Friends,none,Pizza
1008,622787,3,5.0,"Week day lunch,Weekend lunch,At a party",4.0,Spider-Man 2,none,"Friends,Teachers",none,Pizza
1009,631716,4,10.0,"Week day lunch,Week day dinner,At a party,Late night snack",12.5,Spider-Man 2,cola,"Friends,Teachers,Strangers",A little (mild),Pizza
1010,741658,3,4.0,"Week day lunch,Week day dinner",5.0,Ratatouille,sprite,Friends,none,Pizza
1011,620745,4,17.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.5,Diary of a Wimpy Kid,pop,"Parents,Siblings,Friends,Teachers",none,Pizza
1012,611932,3,10.0,"Week day lunch,At a party,Late night snack",8.0,Home Alone,soda,"Friends,Strangers",none,Pizza
1013,635602,2,6.333333333333333,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",19.0,chef,sprite,"Parents,Siblings,Friends",I will have some of this food item with my hot sauce,Pizza
1014,619892,3,10.0,"Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack",16.0,Teenage Mutant Ninja Turtles,pepsi,"Parents,Siblings,Friends",A moderate amount (medium),Pizza
1015,529289,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Step Brothers,coke,"Parents,Siblings,Friends",A little (mild),Pizza
1016,630738,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Rush Hour,pop,"Parents,Siblings,Friends",none,Pizza
1017,524766,5,10.0,"Week day lunch,Weekend lunch,At a party,Late night snack",15.0,IDK,pop,"Parents,Siblings,Friends",none,Pizza
1018,522148,2,6.5,"Week day lunch,Week day dinner,At a party",4.0,Home Alone,cola,Friends,none,Pizza
1019,601547,2,3.0,"At a party,Late night snack",15.0,Untitled Horror Movie,coke,"Parents,Friends,Strangers",none,Pizza
1020,631046,3,12.5,"Weekend dinner,At a party,Late night snack",10.0,The Godfather,pepsi,"Parents,Siblings,Friends",none,Pizza
1021,66222,3,8.0,"At a party,Late night snack",13.0,The Garfield Movie,cola,Friends,A moderate amount (medium),Pizza
1022,603182,2,10.0,"Week day lunch,Weekend dinner,At a party",20.0,Teenage Mutant Ninja Turtles,soda,"Parents,Siblings,Friends,Teachers",none,Pizza
1023,632117,3,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.5,Ratatouille,fanta,"Parents,Siblings,Friends,Strangers",none,Pizza
1024,630209,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,SpongeBob SquarePants,coke,Friends,A little (mild),Pizza
1025,413395,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",25.0,Marvel vs. DC: At the Movies,juice,Friends,A moderate amount (medium),Pizza
1026,386750,2,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Marvel vs. DC: At the Movies,water,Parents,A little (mild),Pizza
1027,617178,3,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,The Princess Diaries,soda,Parents,none,Pizza
1028,630128,1,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,Little Italy,soft drink,"Friends,Teachers",none,Pizza
1029,628736,3,11.5,"Week day lunch,Week day dinner,Weekend lunch,At a party",,toy story,water,"Parents,Siblings,Friends,Teachers",I will have some of this food item with my hot sauce,Pizza
1030,747734,4,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",16.0,Wolverine Vs. Deadpool: Back to Weapon X,none,"Parents,Siblings",A lot (hot),Shawarma
1031,517064,3,9.0,"Week day lunch,Week day dinner,Weekend lunch",14.5,I Really Don't Think I Can Make This Movie,water,Friends,none,Shawarma
1032,387330,5,5.0,"Week day lunch,Weekend lunch",10.0,The Dictator,sprite,Strangers,none,Shawarma
1033,746750,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,American Pie,juice,"Parents,Siblings",A moderate amount (medium),Shawarma
1034,629285,4,8.0,Week day dinner,8.0,MIB,tea,Strangers,A moderate amount (medium),Shawarma
1035,743488,4,5.0,"Week day lunch,Weekend lunch",9.0,The Avengers,soda,Friends,none,Shawarma
1036,523710,3,7.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Aladdin,coke,"Parents,Siblings",A little (mild),Shawarma
1037,635179,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,Gladiator,iced tea,Siblings,A lot (hot),Shawarma
1038,313562,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,Fast & Furious,crush,"Siblings,Friends",A moderate amount (medium),Shawarma
1039,712670,4,7.5,"Week day dinner,Weekend lunch",8.5,Aladdin,coca-cola,"Parents,Siblings",A moderate amount (medium),Shawarma
1040,635627,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Avengers: Doomsday,coke,"Siblings,Friends",A moderate amount (medium),Shawarma
1041,524485,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",22.0,The Avengers,coke,Friends,A moderate amount (medium),Shawarma
1042,632320,4,3.0,"Week day dinner,Late night snack",8.0,The Avengers,tea,"Siblings,Friends,Strangers",A moderate amount (medium),Shawarma
1043,633520,4,10.0,"Week day lunch,Weekend lunch,At a party,Late night snack",17.5,Aladdin,none,"Parents,Friends",A moderate amount (medium),Shawarma
1044,606905,4,9.0,"Week day lunch,Week day dinner,Late night snack",11.99,Borat,fanta,"Friends,Strangers",A lot (hot),Shawarma
1045,393424,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Avengers: Doomsday,coke,"Siblings,Friends",A moderate amount (medium),Shawarma
1046,618333,4,6.5,"Week day lunch,Late night snack",8.0,Oppenheimer,cola,Friends,A moderate amount (medium),Shawarma
1047,628558,2,8.0,Week day lunch,12.0,the avengers,water,Strangers,none,Shawarma
1048,613776,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.0,The Avengers,diet coke,Parents,A little (mild),Shawarma
1049,317214,5,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",16.0,none,,"Siblings,Friends",A moderate amount (medium),Shawarma
1050,628093,4,6.0,Late night snack,12.0,Deadpool 2,water,Friends,none,Shawarma
1051,411781,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.0,The Avengers,coke,"Parents,Siblings,Friends",none,Shawarma
1052,525567,3,7.0,"Weekend lunch,Weekend dinner,Late night snack",12.0,The Kite Runner,water,Friends,A lot (hot),Shawarma
1053,634455,4,5.5,"Week day dinner,Weekend dinner,Late night snack",10.0,This one is of a garden I think,water,Friends,A lot (hot),Shawarma
1054,498848,2,15.0,"Week day lunch,Weekend lunch",10.0,Avengers: Doomsday,pop,"Parents,Siblings,Friends",A moderate amount (medium),Shawarma
1055,638838,4,10.0,"Week day lunch,Weekend lunch",12.5,"Amityville Barbi: the Movie (Jessa Flux, Samantha Hupp)",pepsi,Siblings,A moderate amount (medium),Shawarma
1056,411253,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",5.0,Avengers: Doomsday,sprite,Friends,none,Shawarma
1057,410165,5,8.0,"Week day lunch,Weekend lunch",15.0,Avengers: Doomsday,juice,Friends,A moderate amount (medium),Shawarma
1058,608554,4,4.0,"Week day lunch,Week day dinner,Weekend dinner",15.0,Avengers: Doomsday,none,"Parents,Siblings",A lot (hot),Shawarma
1059,602394,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Deadpool 2,pop,Friends,A little (mild),Shawarma
