,id,food_complexity,num_ingredients,serving_setting,expected_cost,related_movie,paired_drink,associated_people,hot_sauce_level,Label,movie_genres
821,632299,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,cloudywithachanceo,soda,Friends,A little (mild),Pizza,"16,35,10751"
822,616634,4,9.0,"Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack",4.0,legomovie,"cola,soda","Friends,Teachers,Strangers",A little (mild),Pizza,"16,10751,12,35,14"
823,616836,3,5.0,"Weekend dinner,At a party",3.0,ratatouille,"cola,soda",Friends,A moderate amount (medium),Pizza,"16,35,10751,14"
824,609116,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,biglebowski,soda,"Siblings,Friends",none,Pizza,"35,80"
825,626789,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",6.0,nancy,"cola,soda",Friends,none,Pizza,"9648,18"
826,504599,3,7.5,"Week day lunch,At a party,Late night snack",15.0,fightclub,"cola,soda","Parents,Siblings,Friends",A moderate amount (medium),Pizza,18
827,632684,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.0,avenuemontaigne,"cola,soda","Parents,Siblings,Friends",none,Pizza,"35,18,10749"
828,522967,2,3.0,"Weekend lunch,At a party",12.0,spiderman,"cola,soda","Parents,Teachers",A little (mild),Pizza,"28,878"
829,632893,3,10.0,"Weekend lunch,At a party",15.0,transformersone,"cola,soda",Friends,A little (mild),Pizza,"16,878,12,10751"
830,632156,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,them,"cola,soda","Parents,Siblings",none,Pizza,"27,53"
831,603582,3,15.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,cloudywithachanceo,"cola,soda","Parents,Siblings,Friends",none,Pizza,"16,35,10751"
832,626754,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,homealone3,"cola,soda","Parents,Friends",none,Pizza,"35,10751"
833,298481,4,11.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",16.0,interstellar,"cola,soda","Parents,Siblings,Friends",none,Pizza,"12,18,878"
834,631583,2,6.0,"Week day dinner,Weekend dinner,At a party",18.0,burnafterreading,"cola,soda","Parents,Siblings,Friends",none,Pizza,"35,18"
835,718026,3,5.0,"Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,avenuemontaigne,"cola,soda",Friends,none,Pizza,"35,18,10749"
836,616713,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,italianjob,water,Friends,none,Pizza,"28,80"
837,602533,5,5.0,"Weekend dinner,At a party",15.0,godfather,"cola,soda","Parents,Friends",A little (mild),Pizza,"18,80"
838,522345,2,4.5,"Week day dinner,Weekend lunch,Weekend dinner,At a party",8.6,avenuemontaigne,soda,Friends,none,Pizza,"35,18,10749"
839,629758,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",13.0,backtothefuture,"cola,soda","Friends,Strangers",none,Pizza,"12,35,878"
840,631496,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,spiderman,"cola,soda",Friends,none,Pizza,"28,878"
841,491374,2,11.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,spiderman,"cola,soda",Friends,none,Pizza,"28,878"
842,632051,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.5,homealone3,"cola,soda","Parents,Siblings,Friends,Strangers",none,Pizza,"35,10751"
843,409930,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,akira,water,"Parents,Siblings,Friends",none,Pizza,"16,878,28"
844,632975,2,5.0,"Week day lunch,Weekend lunch,At a party",4.0,monsterhouse,"cola,soda","Siblings,Friends",A little (mild),Pizza,"16,35,10751,14"
845,407221,3,5.0,"Week day lunch,At a party",25.0,spiderman,"cola,soda",Friends,A lot (hot),Pizza,"28,878"
846,204508,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,cloudywithachanceo,"fruit,soda",Friends,none,Pizza,"16,35,10751"
847,618700,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,godfather,soda,Friends,A little (mild),Pizza,"18,80"
848,627792,3,3.0,"Weekend lunch,Weekend dinner,At a party",5.0,spiderman,"cola,soda","Siblings,Friends",none,Pizza,"28,878"
849,712054,3,3.0,"Week day dinner,At a party",16.0,harrypotter,"cola,soda",Friends,none,Pizza,"12,10751,14"
850,631881,2,7.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.5,homealone3,soda,Friends,none,Pizza,"35,10751"
851,716188,3,6.0,"At a party,Late night snack",18.5,italianname,"cola,soda","Friends,Teachers",none,Pizza,35
852,628744,3,6.0,"Week day lunch,Weekend lunch,At a party,Late night snack",15.0,tmnt,"cola,soda","Friends,Teachers",A little (mild),Pizza,"12,16,35,10751"
853,604132,4,5.0,"Week day lunch,Weekend lunch,At a party",8.0,ratatouille,soda,"Siblings,Friends",A moderate amount (medium),Pizza,"16,35,10751,14"
854,629807,2,3.0,"Week day lunch,Week day dinner,Weekend lunch",5.0,ratatouille,water,Friends,A little (mild),Pizza,"16,35,10751,14"
855,741428,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,nancy,"cola,soda",Friends,none,Pizza,"9648,18"
856,633024,2,6.0,"Week day lunch,At a party,Late night snack",5.0,ninth,water,Strangers,none,Pizza,"9648,53,80,27"
857,631221,3,4.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.5,cloudywithachanceo,soda,Friends,none,Pizza,"16,35,10751"
858,601983,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,homealone3,"cola,soda","Parents,Siblings",A little (mild),Pizza,"35,10751"
859,603007,2,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,avenuemontaigne,"tea,soda",Friends,A moderate amount (medium),Pizza,"35,18,10749"
860,601217,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,godfather,"cola,soda","Siblings,Friends",A moderate amount (medium),Pizza,"18,80"
861,629221,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,avenuemontaigne,"cola,soda",Friends,none,Pizza,"35,18,10749"
862,634705,2,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,emojimovie,"fruit,juice","Parents,Siblings",A little (mild),Pizza,"16,10751,35"
863,630070,3,14.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,spiderman,"cola,soda","Parents,Friends,Teachers,Strangers",A little (mild),Pizza,"28,878"
864,630006,3,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,homealone3,"cola,soda","Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza,"35,10751"
865,629072,3,6.0,"Weekend dinner,At a party,Late night snack",4.0,cloudywithachanceo,soda,"Parents,Friends",none,Pizza,"16,35,10751"
866,630044,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,cloudywithachanceo,"cola,soda","Siblings,Friends",none,Pizza,"16,35,10751"
867,626026,2,6.0,"Weekend lunch,Weekend dinner,At a party",4.0,ratatouille,"juice,fruit,soda","Friends,Strangers",none,Pizza,"16,35,10751,14"
868,520303,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,godfather,"cola,soda","Siblings,Friends",none,Pizza,"18,80"
869,630972,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,cloudywithachanceo,soda,"Siblings,Friends,Teachers",A little (mild),Pizza,"16,35,10751"
870,630948,3,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",15.0,avenuemontaigne,soda,"Parents,Siblings,Friends",none,Pizza,"35,18,10749"
871,626778,2,4.0,"Week day lunch,Week day dinner,Weekend dinner,At a party",4.666666666666667,homealone3,"cola,soda","Parents,Siblings,Friends,Teachers,Strangers",A moderate amount (medium),Pizza,"35,10751"
872,631181,4,4.0,"Week day lunch,At a party,Late night snack",4.4,hangover,"cola,soda",Parents,A little (mild),Pizza,35
873,633541,2,6.0,"Weekend dinner,At a party,Late night snack",15.0,darkknight,"tea,soda",Friends,A little (mild),Pizza,"18,28,80,53"
874,630098,3,3.0,"Week day lunch,At a party",5.0,avenuemontaigne,"cola,soda",Friends,A little (mild),Pizza,"35,18,10749"
875,629959,3,4.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,ratatouille,water,"Parents,Siblings,Friends",none,Pizza,"16,35,10751,14"
876,633097,3,8.0,"Week day lunch,Weekend dinner,At a party",5.0,americanpie,"cola,soda","Friends,Teachers",none,Pizza,"35,10749"
877,605290,3,1.0,"Week day lunch,Week day dinner,Weekend dinner,At a party",5.0,meangirls,"fruit,soda",Friends,none,Pizza,"18,35"
878,629869,3,5.0,At a party,2.0,friday,"cola,soda",Friends,A little (mild),Pizza,35
879,632868,2,5.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.5,homealone3,"cola,soda","Parents,Siblings,Friends",A little (mild),Pizza,"35,10751"
880,209691,2,5.0,"Week day lunch,Weekend lunch,At a party",5.5,insideman,"tea,water,asian,soda","Friends,Teachers",none,Pizza,"80,18,53"
881,600915,4,5.0,"At a party,Late night snack",20.0,toystory,water,Friends,none,Pizza,"16,12,10751,35"
882,525420,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,battle,"cola,soda","Siblings,Friends,Strangers",A moderate amount (medium),Pizza,"18,10749,10402"
883,414710,3,7.0,"Week day lunch,Weekend lunch,At a party,Late night snack",2.5,garfield,"cola,soda","Parents,Friends",A moderate amount (medium),Pizza,"35,10751"
884,629985,3,10.0,"Week day lunch,Weekend lunch,At a party",3.0,piratesofthecaribb,"cola,soda",Strangers,A lot (hot),Pizza,"12,14,28"
885,523128,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",9.0,thisistheend,"fruit,soda","Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza,"28,35"
886,727410,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",25.0,karatekid,water,Friends,A little (mild),Pizza,"28,12,18,10751"
887,616457,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,goodfellas,"cola,soda","Friends,Teachers",A little (mild),Pizza,"18,80"
888,206487,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,ratatouille,soda,"Siblings,Friends,Teachers",A little (mild),Pizza,"16,35,10751,14"
889,68949,2,7.5,"Weekend dinner,At a party",14.5,avenuemontaigne,soda,"Siblings,Friends",A little (mild),Pizza,"35,18,10749"
890,419835,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,cloudywithachanceo,"cola,soda","Siblings,Friends,Strangers",none,Pizza,"16,35,10751"
891,745732,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",16.0,readyplayerone,"cola,soda",Strangers,none,Pizza,"12,28,878"
892,543739,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,avenuemontaigne,"cola,soda","Siblings,Friends",none,Pizza,"35,18,10749"
893,410380,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,spiderman,soda,"Parents,Friends,Teachers",none,Pizza,"28,878"
894,385307,4,8.0,"Weekend dinner,At a party",3.0,battle,"cola,soda",Friends,none,Pizza,"18,10749,10402"
895,634566,4,8.0,Weekend dinner,15.0,gentlemen,"fruit,soda",Friends,none,Pizza,"28,80,35"
896,625818,1,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.95,avenuemontaigne,"cola,soda",Friends,A little (mild),Pizza,"35,18,10749"
897,631164,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.5,ratatouille,water,Strangers,A little (mild),Pizza,"16,35,10751,14"
898,603130,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,godfather,"cola,soda","Friends,Teachers",none,Pizza,"18,80"
899,229211,3,5.0,"Week day lunch,Week day dinner,At a party,Late night snack",5.0,pulpfiction,"ginger,soda","Parents,Friends",A little (mild),Pizza,"53,80"
900,626849,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,avenuemontaigne,soda,"Siblings,Friends",none,Pizza,"35,18,10749"
901,634650,2,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,spiderman,"cola,soda","Siblings,Friends",A moderate amount (medium),Pizza,"28,878"
902,632125,3,5.0,"Week day dinner,Weekend dinner,At a party,Late night snack",3.0,cloudywithachanceo,"fruit,soda","Friends,Teachers",none,Pizza,"16,35,10751"
903,626812,2,7.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",20.0,novice,"tea,soda",Friends,none,Pizza,18
904,631109,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",3.25,nightofthe12th,soda,"Siblings,Friends",none,Pizza,"80,9648,18"
905,716766,2,7.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,spiderman,"cola,soda",Friends,none,Pizza,"28,878"
906,494103,3,8.0,"Week day dinner,Weekend dinner,At a party,Late night snack",5.0,battle,"cola,soda",Friends,A moderate amount (medium),Pizza,"18,10749,10402"
907,628102,2,3.0,"Week day dinner,Weekend lunch,At a party",4.0,happygilmore,water,"Parents,Siblings,Friends",A little (mild),Pizza,35
908,634683,3,5.0,"Week day lunch,At a party,Late night snack",3.0,ratatouille,"cola,soda","Siblings,Friends",none,Pizza,"16,35,10751,14"
909,517774,2,5.0,"Weekend lunch,At a party",6.0,inception,"fruit,soda",Friends,A little (mild),Pizza,"28,878,12"
910,408898,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.0,spiderman,water,"Parents,Siblings,Friends",A little (mild),Pizza,"28,878"
911,603189,3,6.0,"At a party,Late night snack",4.0,backinaction,"cola,soda","Siblings,Friends,Teachers",A moderate amount (medium),Pizza,"28,35"
912,606857,2,4.0,"Week day lunch,Weekend lunch,At a party",3.5,avenuemontaigne,"cola,soda",Friends,A moderate amount (medium),Pizza,"35,18,10749"
913,523080,2,4.0,"Weekend lunch,Weekend dinner,At a party",3.0,master,soda,Friends,none,Pizza,"27,18,9648"
914,631014,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,spiderman,"fruit,soda",Parents,none,Pizza,"28,878"
915,503957,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",11.0,homealone3,"cola,soda",Friends,I will have some of this food item with my hot sauce,Pizza,"35,10751"
916,524890,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,spiderman,"fruit,soda","Siblings,Friends",none,Pizza,"28,878"
917,717411,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",3.0,italianname,soda,Strangers,A little (mild),Pizza,35
918,525311,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,diehard,soda,"Parents,Siblings",A little (mild),Pizza,"28,53"
919,630967,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,socialnetwork,"wine,alcohol,cola,soda","Friends,Strangers",A little (mild),Pizza,18
920,604969,2,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,neverendingstory,soda,"Parents,Siblings,Friends",A moderate amount (medium),Pizza,"12,14,10751,18"
921,524480,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,mazerunner,"fruit,soda",Friends,none,Pizza,"28,9648,878,53"
922,630121,3,15.0,"Week day lunch,Weekend dinner,At a party",5.0,homealone3,soda,"Siblings,Friends,Teachers",A lot (hot),Pizza,"35,10751"
923,629615,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,diaryofawimpykidro,"fruit,soda","Parents,Siblings,Friends",A lot (hot),Pizza,"16,35,10751"
924,634977,5,4.0,"Week day lunch,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,spiderman,"cola,soda","Parents,Siblings,Friends",none,Pizza,"28,878"
925,630823,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,transformersone,"cola,soda","Siblings,Friends",none,Pizza,"16,878,12,10751"
926,632228,2,5.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.5,avenuemontaigne,"cola,soda","Siblings,Friends",A lot (hot),Pizza,"35,18,10749"
927,504548,2,4.0,"Week day lunch,Weekend lunch,At a party,Late night snack",5.0,spiderman,"cola,soda","Friends,Teachers",none,Pizza,"28,878"
928,522477,4,9.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,imthinkingofending,"cola,soda","Siblings,Friends,Teachers,Strangers",none,Pizza,"18,14,9648,53"
929,523461,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",3.0,spiderman,soda,"Parents,Siblings,Friends",none,Pizza,"28,878"
930,312640,4,4.666666666666667,"Week day lunch,Week day dinner,Weekend dinner,At a party",12.666666666666666,anora,"cola,soda",Friends,none,Pizza,"18,35,10749"
931,854745,3,4.0,"Week day lunch,Weekend lunch,At a party,Late night snack",5.0,friends,soda,Friends,A moderate amount (medium),Pizza,35
932,711854,2,6.0,"Week day lunch,Weekend dinner,At a party,Late night snack",23.0,zootopia,"cola,soda",Friends,A moderate amount (medium),Pizza,"16,12,10751,35"
933,739254,4,7.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,homealone3,"fruit,soda",Friends,none,Pizza,"35,10751"
934,621555,3,5.333333333333333,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",17.0,dontmove,"tea,water,asian",Friends,A lot (hot),Pizza,"27,53"
935,602482,3,4.5,"Weekend lunch,Weekend dinner,At a party",5.0,tenet,soda,"Friends,Teachers",none,Pizza,"28,53,878"
936,630416,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.666666666666667,ratatouille,water,"Parents,Siblings,Friends,Teachers,Strangers",I will have some of this food item with my hot sauce,Pizza,"16,35,10751,14"
937,505458,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,nancy,soda,Friends,none,Pizza,"9648,18"
938,296589,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.5,terminator,"alcohol,water,soda,liquor",Friends,A little (mild),Pizza,"28,53,878"
939,604826,3,6.0,"Week day lunch,Weekend lunch,At a party,Late night snack",3.5,tabu,"water,soda",Friends,none,Pizza,"35,10402"
940,387820,4,5.5,Weekend lunch,,meninblack,"cola,soda",Teachers,A little (mild),Pizza,"28,12,35,878"
941,603612,4,7.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,avenuemontaigne,water,"Parents,Strangers",none,Pizza,"35,18,10749"
942,712252,4,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,cloudywithachanceo,"cola,soda","Siblings,Friends",none,Pizza,"16,35,10751"
943,742226,4,3.0,"Week day lunch,Weekend lunch,At a party",7.5,avenuemontaigne,soda,"Siblings,Friends",none,Pizza,"35,18,10749"
944,712771,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,greenbook,"fruit,juice",Parents,none,Pizza,"18,36"
945,746466,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",24.0,davincicode,"ginger,soda","Siblings,Friends",A little (mild),Pizza,"53,9648"
946,601737,4,5.0,"Weekend lunch,At a party,Late night snack",5.0,cove,"cola,soda",Friends,A little (mild),Pizza,99
947,631902,2,3.0,"Week day lunch,Week day dinner,Weekend dinner,At a party",4.0,spiderman,soda,"Parents,Friends,Teachers",A little (mild),Pizza,"28,878"
948,312320,5,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.0,infinitehusk,"cola,soda","Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza,18
949,519986,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,crazystupidlove,"cola,soda","Friends,Strangers",A little (mild),Pizza,"35,18,10749"
950,626771,2,6.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.6666666666666665,jetsonsthemovie,"juice,fruit,cola,soda","Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza,"16,35,10751,878"
951,407257,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,avenuemontaigne,soda,"Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza,"35,18,10749"
952,626883,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.5,hungergamescatchin,water,Friends,none,Pizza,"12,28,878"
953,727339,3,5.0,"Week day lunch,Weekend lunch,Weekend dinner,At a party",8.0,cloudywithachanceo,"fruit,soda","Friends,Strangers",none,Pizza,"16,35,10751"
954,631448,4,4.5,"Week day dinner,Weekend lunch,Weekend dinner,At a party",4.5,ratatouille,"cola,soda","Parents,Siblings,Friends,Teachers",A lot (hot),Pizza,"16,35,10751,14"
955,634885,3,5.0,"Week day lunch,Weekend lunch,At a party",4.0,luca,water,Friends,none,Pizza,"16,35,14,12,10751"
956,619932,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,allthemoneyinthewo,soda,"Teachers,Strangers",A little (mild),Pizza,"80,36,53"
957,601986,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.225,homealone3,dairy,Friends,A little (mild),Pizza,"35,10751"
958,631141,4,4.666666666666667,"Week day lunch,Weekend dinner,At a party,Late night snack",4.0,homealone3,"cola,soda","Friends,Strangers",none,Pizza,"35,10751"
959,631069,4,12.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,homealone3,soda,Friends,A moderate amount (medium),Pizza,"35,10751"
960,634508,4,7.0,"Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack",3.0,grownups,"cola,soda","Siblings,Friends",A little (mild),Pizza,35
961,206744,2,6.5,"Weekend dinner,At a party",5.0,spiderman,"cola,soda","Parents,Siblings,Friends",none,Pizza,"28,878"
962,498213,3,5.0,"At a party,Late night snack",2.1,imthinkingofending,"cola,soda",Friends,A little (mild),Pizza,"18,14,9648,53"
963,627496,3,8.0,"Weekend lunch,Weekend dinner,At a party",4.25,homealone3,"cola,soda","Parents,Siblings,Friends",A little (mild),Pizza,"35,10751"
964,629659,1,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.0,toystory,"alcohol,asian","Friends,Strangers",A lot (hot),Pizza,"16,12,10751,35"
965,630190,2,5.0,"Week day lunch,Weekend lunch,At a party,Late night snack",3.0,inhabitant,"tea,water,asian,soda","Parents,Friends",none,Pizza,"53,27,9648"
966,401586,3,10.0,"Week day lunch,At a party,Late night snack",3.5,homealone3,"cola,soda",Friends,A moderate amount (medium),Pizza,"35,10751"
967,629263,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,avenuemontaigne,"cola,soda","Parents,Siblings,Friends",A little (mild),Pizza,"35,18,10749"
968,631678,2,5.0,"Week day lunch,Weekend dinner,At a party,Late night snack",5.0,transformersone,"cola,soda",Friends,none,Pizza,"16,878,12,10751"
969,411681,2,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,spidermanintothesp,soda,Friends,none,Pizza,"16,28,12,878"
970,518733,2,5.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,spiderman,"cola,soda","Parents,Siblings,Friends",A lot (hot),Pizza,"28,878"
971,630378,3,8.5,"Week day lunch,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,homealone2lostinne,"cola,soda",Friends,A moderate amount (medium),Pizza,"35,10751,12"
972,631142,3,5.0,"Week day dinner,Weekend lunch,At a party,Late night snack",5.0,spiderman,"ginger,soda","Friends,Teachers",A little (mild),Pizza,"28,878"
973,519976,3,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,goodfellas,water,"Parents,Siblings,Friends,Teachers",none,Pizza,"18,80"
974,604991,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,toystory,"ginger,soda","Parents,Teachers,Strangers",A little (mild),Pizza,"16,12,10751,35"
975,522483,4,3.0,"Weekend dinner,At a party",10.0,novice,"juice,water,soda,fruit",Friends,none,Pizza,18
976,629723,2,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",8.0,waynesworld,"cola,soda",Friends,none,Pizza,"35,10402"
977,387522,5,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,avenuemontaigne,"cola,soda","Friends,Strangers",A little (mild),Pizza,"35,18,10749"
978,613484,5,8.0,"Week day lunch,Weekend lunch",3.0,avengersendgame,"cola,soda",Friends,A lot (hot),Pizza,"12,878,28"
979,388729,5,7.8,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,isle,"tea,water,asian",Friends,none,Pizza,"18,53"
980,494373,1,5.5,"Weekend dinner,At a party",17.5,cashintheattic,"cola,soda","Friends,Strangers",none,Pizza,
981,630977,4,6.0,At a party,12.5,novice,soda,Friends,none,Pizza,18
982,621982,3,5.0,Week day lunch,10.0,womaninblack,"cola,soda",Friends,A moderate amount (medium),Pizza,"18,27,53"
983,605537,3,6.0,"Week day lunch,Weekend lunch,At a party",8.0,ratatouille,"cola,soda",Friends,none,Pizza,"16,35,10751,14"
984,607073,3,3.5,"Week day dinner,Weekend dinner",3.5,sacrifice,none,Friends,A little (mild),Pizza,"53,80,9648"
985,624443,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,avenuemontaigne,soda,Parents,none,Pizza,"35,18,10749"
986,718089,3,6.0,"Weekend dinner,At a party,Late night snack",5.0,toystory,"cola,soda","Friends,Teachers",A little (mild),Pizza,"16,12,10751,35"
